model,preset,k,P@k,R@k,F1@k,nDCG@k,MAP@k,MRR,coverage_rel@k,coverage_any@k,queries
sentence_transformers_all_MiniLM_L6_v2,J_char_heavy,3,0.2564102564102564,0.38461538461538464,0.30769230769230776,0.4639013363541403,0.2841880341880342,0.49874847374847364,0.6666666666666666,1.0,39
sentence_transformers_all_MiniLM_L6_v2,J_char_heavy,5,0.18974358974358976,0.47435897435897434,0.2710622710622712,0.5236371960435813,0.31175213675213675,0.49874847374847364,0.7692307692307693,1.0,39
sentence_transformers_all_MiniLM_L6_v2,J_char_heavy,10,0.11794871794871792,0.5897435897435898,0.19658119658119663,0.5768765944334754,0.3379985754985755,0.49874847374847364,0.8461538461538461,1.0,39
sentence_transformers_all_distilroberta_v1,A_semantic_only,1,0.28205128205128205,0.14102564102564102,0.18803418803418803,0.28205128205128205,0.28205128205128205,0.3611009361009361,0.28205128205128205,1.0,39
sentence_transformers_all_distilroberta_v1,A_semantic_only,3,0.11965811965811965,0.1794871794871795,0.1435897435897436,0.29571456363881143,0.15811965811965814,0.3611009361009361,0.3333333333333333,1.0,39
sentence_transformers_all_distilroberta_v1,A_semantic_only,5,0.09743589743589745,0.24358974358974358,0.13919413919413923,0.34259745319128104,0.17414529914529916,0.3611009361009361,0.4358974358974359,1.0,39
sentence_transformers_all_distilroberta_v1,A_semantic_only,10,0.0794871794871795,0.3974358974358974,0.1324786324786325,0.4379504727941216,0.19743080993080991,0.3611009361009361,0.717948717948718,1.0,39
sentence_transformers_all_distilroberta_v1,B_hybrid_light,1,0.3076923076923077,0.15384615384615385,0.20512820512820512,0.3076923076923077,0.3076923076923077,0.5098290598290598,0.3076923076923077,1.0,39
sentence_transformers_all_distilroberta_v1,B_hybrid_light,3,0.26495726495726496,0.3974358974358974,0.317948717948718,0.4642881420235672,0.2799145299145299,0.5098290598290598,0.6666666666666666,1.0,39
sentence_transformers_all_distilroberta_v1,B_hybrid_light,5,0.21025641025641023,0.5256410256410257,0.3003663003663005,0.5467962745995834,0.3164529914529914,0.5098290598290598,0.8461538461538461,1.0,39
sentence_transformers_all_distilroberta_v1,B_hybrid_light,10,0.1282051282051282,0.6410256410256411,0.2136752136752137,0.5941245866879173,0.34176841676841674,0.5098290598290598,0.8974358974358975,1.0,39
sentence_transformers_all_distilroberta_v1,C_lex_sem_strong,1,0.38461538461538464,0.19230769230769232,0.2564102564102564,0.38461538461538464,0.38461538461538464,0.5421652421652422,0.38461538461538464,1.0,39
sentence_transformers_all_distilroberta_v1,C_lex_sem_strong,3,0.23931623931623933,0.358974358974359,0.2871794871794872,0.4645918883652638,0.2948717948717949,0.5421652421652422,0.5897435897435898,1.0,39
sentence_transformers_all_distilroberta_v1,C_lex_sem_strong,5,0.1948717948717949,0.48717948717948717,0.27838827838827856,0.5581456989271018,0.3301282051282051,0.5421652421652422,0.7948717948717948,1.0,39
sentence_transformers_all_distilroberta_v1,C_lex_sem_strong,10,0.123076923076923,0.6153846153846154,0.20512820512820518,0.6196685904922768,0.3533068783068783,0.5421652421652422,0.9230769230769231,1.0,39
sentence_transformers_all_distilroberta_v1,D_zfilter,1,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5199023199023198,0.3333333333333333,1.0,39
sentence_transformers_all_distilroberta_v1,D_zfilter,3,0.2564102564102564,0.38461538461538464,0.30769230769230776,0.46924779339836914,0.2863247863247863,0.5199023199023198,0.6410256410256411,1.0,39
sentence_transformers_all_distilroberta_v1,D_zfilter,5,0.21025641025641023,0.5256410256410257,0.3003663003663005,0.5650462864808237,0.32735042735042735,0.5199023199023198,0.8461538461538461,1.0,39
sentence_transformers_all_distilroberta_v1,D_zfilter,10,0.12307692307692306,0.6153846153846154,0.20512820512820512,0.5992298140684389,0.34716117216117215,0.5199023199023198,0.8717948717948718,1.0,39
sentence_transformers_all_distilroberta_v1,E_diversity,1,0.3076923076923077,0.15384615384615385,0.20512820512820512,0.3076923076923077,0.3076923076923077,0.5049450549450548,0.3076923076923077,1.0,39
sentence_transformers_all_distilroberta_v1,E_diversity,3,0.26495726495726496,0.3974358974358974,0.317948717948718,0.44520924596364625,0.28846153846153844,0.5049450549450548,0.6410256410256411,1.0,39
sentence_transformers_all_distilroberta_v1,E_diversity,5,0.18974358974358976,0.47435897435897434,0.2710622710622712,0.5017994697226182,0.31346153846153846,0.5049450549450548,0.7435897435897436,1.0,39
sentence_transformers_all_distilroberta_v1,E_diversity,10,0.13333333333333333,0.6666666666666666,0.2222222222222223,0.5879501619417304,0.35318477818477817,0.5049450549450548,0.8974358974358975,1.0,39
sentence_transformers_all_distilroberta_v1,F_recall_first,1,0.3076923076923077,0.15384615384615385,0.20512820512820512,0.3076923076923077,0.3076923076923077,0.4730667480667481,0.3076923076923077,1.0,39
sentence_transformers_all_distilroberta_v1,F_recall_first,3,0.2051282051282051,0.3076923076923077,0.2461538461538462,0.4020918024690026,0.2329059829059829,0.4730667480667481,0.5384615384615384,1.0,39
sentence_transformers_all_distilroberta_v1,F_recall_first,5,0.17948717948717952,0.44871794871794873,0.2564102564102565,0.5035402764516467,0.2784188034188034,0.4730667480667481,0.717948717948718,1.0,39
